0.0	-7.835097992925583	-17.3848315153375
0.2	-7.913568875401933	-15.91180012415874
0.4	-7.871448295834488	-23.437796325374546
0.6	-8.238967259757136	-19.805165485497735
0.8	-8.61998538783006	-20.150304555378483
1.0	-8.869573949408748	-23.87592307976065
1.2	-8.657350723756405	-18.339067329060075
1.4	-8.07322358211112	-22.822871181829292
1.6	-10.188670951696924	-16.83308124179053
1.8	-9.456310111514314	-15.97736750041642
2.0	-10.065838192877367	-16.18008575572097
2.2	-9.406976975949942	-15.278028221582494
2.4	-7.995024666241865	-13.141831245971655
2.6	-6.518481899581825	-14.519579782939791
2.8	-6.445078438511811	-17.271749553077846
3.0	-6.719859165746177	-13.232818177360679
3.2	-7.260443168557954	-12.501783932264923
3.4	-8.366970935459692	-12.892036947394752
3.6	-8.03864729308781	-16.091171541813413
3.8	-7.667683463995218	-13.424286647317619
4.0	-7.634994796839588	-13.516677724964092
4.2	-7.9712155443079435	-13.398448099357442
4.4	-6.156604970472193	-12.94712004185827
4.6	-1.9819069955280029	-12.883357103356806
4.8	-1.2833743314532753	-10.317429370587892
5.0	-0.010986867789020494	-9.233579943421612
5.2	-1.0320957207023838	-8.710060077797625
5.4	0.7591826930947988	-8.052317924133046
5.6	3.7162662894308625	-7.039498636852099
5.8	2.9424503613876696	-6.173917960929407
6.0	2.5900119094751717	-5.726028910908371
6.2	1.6769388303781583	-5.517948591318136
6.4	1.6896767450519234	-5.375085024533118
6.6	2.138509341922655	-5.298983710956944
6.8	1.5260912387904484	-5.264684043787426
7.0	1.459219487644735	-5.219749972841489
7.2	1.7922583257913787	-4.968590017156226
7.4	2.90004201166886	-4.2600661311526355
7.6	5.902759343946552	-3.3607264334132028
7.8	7.2527408937132005	-2.347628320052118
8.0	7.29772350789173	-1.5553146881210522
8.2	7.271025580080798	-1.419559703292458
8.4	8.195690856162958	-1.4773197845532138
8.6	8.074317906898532	-1.815703602006431
8.8	7.288920676213434	-2.4518335570402146
9.0	5.927229721523465	-3.125795030168939
9.2	5.7384684531860275	-3.404981560149264
9.4	7.07350800920418	-3.185008732352054
9.6	7.976050822723307	-2.6970693808918527
9.8	8.106599761889303	-2.033244625870722
10.0	7.83885697287067	-1.073303482928702
10.2	9.07025142703975	0.23039641419470627
10.4	11.641281131081147	1.8709091030710367
10.6	13.141353855776908	3.3815504963812884
10.8	14.426906014249813	4.257701465627098
11.0	14.298580968302398	4.693124292215133
11.2	14.264401834822667	5.3626333745462045
11.4	16.6364044985471	6.670741350200385
11.6	17.744985682688906	8.019192949033068
11.8	18.165438363631797	8.959397273528579
12.0	17.826617754234697	9.486310846557783
12.2	18.756724991784715	9.776072772069039
12.4	19.18809550246077	9.825292387888688
12.6	18.915524811936006	9.624269748949262
12.8	19.144658341768814	9.367774516209497
13.0	18.930955133319557	9.287196995579341
13.2	19.755856949814195	9.60477845783063
13.4	20.43844612655669	10.151506531579784
13.6	20.720444127115826	10.632501656252682
13.8	20.932046189401635	10.982410925478804
14.0	20.50555134280861	11.40205197724027
14.2	21.839842600206076	12.226421662050834
14.4	23.103063065424614	13.241503339144657
14.6	23.792860956956886	14.077768675595234
14.8	23.98993588568769	14.665950700367162
15.0	24.554586220766556	15.206996419778857
15.2	25.628172112137026	15.82641927334484
15.4	26.194488592190943	16.282130021418933
15.6	26.03395755219922	16.38915512992126
15.8	25.042826704949125	16.34037871975277
16.0	25.42438234445375	16.554808688288702
16.2	26.81521895921038	17.088422710675214
16.4	27.511684700642	17.590080160099753
16.6	27.9178996950642	17.798176225698818
16.8	27.590258771186836	17.732140677550053
17.0	27.349716893940446	17.681006963911678
17.2	28.022659010031532	17.820270633541337
17.4	28.252831209392106	17.863723312381143
17.6	28.32599450365343	17.624893936208526
