0.0	6.595355437981023	-2.9916305976180437
0.2	9.93510883552658	-2.3052121386606927
0.4	11.41012180483665	-1.5861095356808874
0.6	12.599979745688504	-0.8249923609592429
0.8	13.605934164509714	-0.012881254886625015
1.0	13.46085275664052	0.818392481973919
1.2	15.525411958624023	1.6759666273300653
1.4	16.162823964492695	2.540201874563638
1.6	17.88217603480586	3.4411198614402907
1.8	18.543964661837585	4.308927299722404
2.0	18.32322734008116	5.084645365429975
2.2	19.89036620694835	5.794994190223479
2.4	20.023195471322982	6.49708740025473
2.6	20.99612209918059	7.327038572934602
2.8	21.371480959304023	8.26848554661179
3.0	21.790112315051818	9.276560664516854
3.2	23.258404659135397	10.319792319140419
3.4	23.5452862305973	11.38657365968742
3.6	24.82871871095066	12.510392046430798
3.8	25.504745807124472	13.595283093934992
4.0	26.195372419206155	14.534073138492966
4.2	27.74838982796255	15.246639923797522
4.4	28.078814223034662	15.686457775919806
4.6	28.08072984658695	15.93681943602393
4.8	27.34664753252219	16.079290919709898
5.0	27.39824893547428	16.16920604065542
5.2	28.725317770107864	16.192270663722244
5.4	29.051230342068386	16.079788429176375
5.6	29.20079408509622	15.869194029916448
5.8	28.566371526862774	15.61656215757759
6.0	28.460660935249745	15.398474784186593
6.2	28.39125191860996	15.297857645001134
6.4	28.255212778335487	15.440876989292823
6.6	29.544066845243616	15.89450379599404
6.8	30.153974279728498	16.539353286503545
7.0	31.20776998728591	17.264061367363137
7.2	31.769434054532315	18.015007306276964
7.4	31.941989938536246	18.815250759004325
7.6	32.822852057715224	19.649058915735953
7.8	32.97869020493654	20.357356367490873
8.0	33.79020107977426	20.808847972920496
8.2	33.834001175450446	20.981261554811223
8.4	33.108230077925136	21.03093494170254
8.6	33.307019659922	21.1401805403777
8.8	32.929967732017914	21.30942457775162
9.0	33.40247713359421	21.496247617240684
9.2	33.20015515743692	21.662652748072464
9.4	33.35684700684568	21.816790629838763
9.6	33.758829880211316	21.928590172622684
9.8	33.70528317143991	21.91125634731287
10.0	33.76760013202569	21.696681043182032
10.2	32.91067275758262	21.280948619491813
10.4	32.745699222903205	20.72268467409512
10.6	32.4435755187457	19.99272129478162
10.8	31.589096716509637	19.031454167829487
11.0	30.983187231573652	17.85207085824586
11.2	29.226610506007013	16.595380003888675
11.4	28.19959837115734	15.510307311626686
11.6	28.25127201050998	14.682989575408603
11.8	27.662924218794796	14.000792736299156
12.0	26.804743668846697	13.397195575441756
12.2	24.8653746068991	12.927818255963945
12.4	25.377081012024846	12.695605777893558
12.6	26.093483783218222	12.593576142129042
12.8	26.153435469387993	12.372433507858586
13.0	25.332747147659767	11.857051406609903
13.2	22.7756543254867	11.132829351005384
13.4	23.40037078448386	10.432643776747513
13.6	23.861314976630606	9.699855195593353
13.8	23.790305983785395	8.746857205108519
14.0	22.001804731845624	7.54239505355964
14.2	18.042637640067415	6.409503757992586
14.4	19.209477620771356	5.742851885277739
14.6	19.924191551230667	5.429467992337685
14.8	20.29274540238785	5.16187203184747
15.0	19.376505812137644	4.717120944806007
15.2	16.971996231878272	4.160710361707215
15.4	17.978435709687034	3.722519302272913
15.6	17.67571296181418	3.3442426603756656
15.8	17.85910457686104	2.8204840274543828
16.0	16.511430389227577	1.9629569284526382
16.2	13.644859281242855	0.9344692400573464
16.4	15.38018228758445	-0.040365431584721986
16.6	14.818319965246184	-1.1950788659191303
16.8	13.807849193704936	-2.681303069900609
17.0	10.21669678703094	-4.311598047898284
17.2	6.923831242640068	-5.629545452267701
17.4	8.953337226646203	-6.483932911576096
17.6	8.442212207637372	-7.1679296105644905
17.8	7.825347998735085	-7.93206411575184
18.0	4.397969431365882	-8.990950947790225
18.2	2.6271404809944583	-10.311085866096203
18.4	4.319562571171602	-11.809417804098354
18.6	2.7593171425565712	-13.57463084451049
18.8	1.4137076194073983	-15.609126502611133
19.0	-4.426876286688296	-17.679695595552
19.2	-5.742979471146701	-19.352826460436237
19.4	-3.6016005798724096	-20.54500589527384
19.6	-6.050837398294997	-21.47282637829948
19.8	-5.037824475994779	-22.247607673171196
20.0	-8.750802107862464	-22.82285141778727
20.2	-7.118548668404107	-22.963662090705476
20.4	-5.408479011782875	-22.805383756840335
20.6	-7.393338630381291	-22.771643639495824
20.8	-6.017495628613254	-23.135783325047846
21.0	-11.170122027333594	-23.941474997210058
21.2	-9.548414203927141	-24.852376659166634
21.4	-8.187251272743191	-25.930426789695957
21.6	-11.069338081278046	-27.273865887365695
21.8	-11.651399909238169	-28.67725234093939
22.0	-18.179434682346017	-29.82930883355947
22.2	-14.941832219482569	-30.38645466489504
22.4	-14.626693797506437	-30.749195838356002
22.6	-17.306080172087	-31.286763454482696
22.8	-16.41713715960139	-32.08986924077823
23.0	-21.55946251504779	-33.035943684072905
23.2	-20.400166274032806	-33.75251260840486
23.4	-19.392818756580613	-34.347114794046725
23.6	-20.781183545343016	-35.06667183012361
23.8	-22.074531507331237	-35.975711792772564
24.0	-28.45057799238748	-36.75023714246161
24.2	-24.679434766235527	-36.996093044157995
24.4	-23.103600132619754	-36.95370744262541
24.6	-22.402347561688654	-36.94794610918604
24.8	-23.056144356901786	-37.07808617252499
25.0	-26.021502140535926	-37.10598058786526
25.2	-21.03573886216782	-36.87775188007448
25.4	-23.130039220466408	-36.671483644394876
25.6	-22.533748543440645	-36.578077409801686
25.8	-23.063827283677877	-36.713799253032406
26.0	-24.824030708357675	-37.12659726481024
26.2	-20.09067056157842	-37.776096982157796
26.4	-24.13996895657233	-38.58015678479527
26.6	-23.273550770597417	-39.35541765529767
26.8	-26.0811374063431	-39.91924563293533
27.0	-26.604186686665663	-39.976209135261726
27.2	-19.356688942093303	-39.462417538671374
27.4	-22.77168755884635	-38.809561932668956
27.6	-19.478828495564976	-38.35747998647399
27.8	-21.641037156089503	-38.0196244544071
