3.514893964606655e-9
3.2551938311593715e-8
2.641199865694087e-7
1.8523464547371285e-6
1.1126848109538968e-5
5.658586739314956e-5
0.0002424113025476123
0.000887065076643794
0.0028338386059011127
0.007819621598690594
0.018385994117578585
0.036567710912194226
0.06153163199946871
0.08869563271757766
0.1116022283228498
0.12383331629862393
0.12219606320277643
0.10983671576266567
0.09234389955229173
0.07318906433252778
0.05601871071915907
0.04135304310444199
0.027504010841584894
0.015330590072184038
0.006746367589191199
0.0022677730638980555
0.0005912589348727734
0.00012520511615412232
2.310340570223005e-5
4.0095484302122495e-6
7.108943096612403e-7
1.313775995890795e-7
2.276374173617692e-8
3.1915939689133856e-9
3.0718232926688146e-10
1.817202463876368e-11
6.552797197627319e-13
1.5432178359369677e-14
2.6752492807840983e-16
3.9262518984629264e-18
5.763511562720224e-20
9.661275273742601e-22
1.7568470823471333e-23
3.1553639332601206e-25
5.076916839872042e-27
6.539220753651087e-29
5.906195790149874e-31
3.3166436021859324e-33
1.1055799749858797e-35
2.372829001474254e-38
4.1396038181650484e-41
6.932073084343203e-44
1.122481955241154e-46
2.7761465780794253e-49
2.413508353347884e-51
3.806689445240597e-53
4.439287035726683e-55
2.419721834419539e-58
4.2633594520273394e-64
7.686528726479433e-71
7.179019981293992e-75
9.848214257766192e-78
4.2717551452705775e-79
6.634981404762377e-80
1.0350223364284404e-79
3.9619945366237816e-72
1.032243453289345e-68
9.117073759419588e-72
2.9833821929073395e-79
7.218366533053768e-100
5.730330821510509e-122
5.842194373138334e-96
2.0458940850273936e-90
3.1414271188124544e-99
8.488729299343611e-94
4.65109249784313e-76
2.0682545046448622e-73
2.832817662324871e-75
3.23226013490619e-86
1.77731300481081e-105
1.7206009301607228e-118
2.1287731283132013e-97
4.082965208621372e-91
2.6033648647735535e-99
6.956460173933378e-102
4.2412668744338264e-83
6.471249928596126e-79
4.4645697529266283e-82
2.9456765834456327e-92
4.710903918524076e-107
4.408162177631398e-113
3.3863102206043524e-101
2.341866026727967e-93
3.729606246208269e-104
1.9130105531729453e-108
2.3710227587899834e-88
6.1561138557692e-84
1.1708267624384183e-87
8.14974475867153e-97
2.3639994924098448e-110
3.0626441754513356e-114
