0.0	4.999543200898963e-268
0.2	1.891621325004088e-126
0.4	9.151319956432981e-151
0.6	1.962644239810388e-128
0.8	2.393702881727904e-123
1.0	2.7517784806999145e-148
1.2	6.012935065894862e-127
1.4	2.742670418403042e-148
1.6	5.442494298675361e-132
1.8	5.305477333556961e-121
2.0	3.888036817565247e-142
2.2	7.042717181153978e-122
2.4	6.680084444318709e-153
2.6	9.75297632034407e-125
2.8	6.024636619799974e-117
3.0	5.566067006682561e-137
3.2	4.372688596084633e-119
3.4	4.132243666490119e-127
3.6	8.391558662910734e-116
3.8	1.949744779320816e-114
4.0	8.899253624255011e-126
4.2	3.491016341307605e-122
4.4	4.909796036426708e-118
4.6	2.474454298869792e-104
4.8	7.27756698548894e-111
5.0	6.394394305419493e-118
5.2	2.5498325072145328e-111
5.4	5.716460921492185e-99
5.6	7.779017947637616e-82
5.8	8.326578712758458e-94
6.0	1.2063794571348333e-80
6.2	3.205005841827462e-85
6.4	7.945758185072516e-80
6.6	3.805030912234405e-70
6.8	1.8169145964484702e-77
7.0	1.9340844280118216e-72
7.2	2.0134090415760965e-72
7.4	2.2825143999041842e-66
7.6	1.0808066950009708e-59
7.8	7.45171163001534e-60
8.0	1.0441678077640916e-52
8.2	3.572061070738748e-52
8.4	5.681410213866525e-48
8.6	6.482604111345943e-45
8.8	3.522042002922767e-45
9.0	1.3388875376343257e-42
9.2	1.6168023838705347e-42
9.4	1.5043513767034327e-38
9.6	1.510475156423833e-35
9.8	1.6376071183837467e-33
10.0	6.776629701971507e-32
10.2	4.0074870275713343e-32
10.4	3.0880201440814023e-29
10.6	7.200892419955413e-28
10.8	1.4831419170174358e-26
11.0	4.659856797979773e-25
11.2	5.474096484732652e-25
11.4	9.051317573470274e-22
11.6	2.372187276065779e-20
11.8	1.3133124254296572e-18
12.0	9.905934413582671e-18
12.2	9.648860039924917e-18
12.4	5.624798603184623e-15
12.6	5.119161923787994e-14
12.8	4.274772562993777e-12
13.0	3.026674656908775e-11
13.2	1.878200769125148e-10
13.4	1.184992118651318e-9
13.6	2.1222761395396503e-10
13.8	6.815101743039114e-11
14.0	1.4593606339426582e-12
14.2	2.953274559552998e-12
14.4	9.24911425312139e-12
14.6	2.6323261550407146e-13
14.8	3.94290391225893e-14
15.0	2.730999809293593e-16
15.2	4.840947367296532e-16
15.4	9.95678649523426e-16
15.6	1.8665329941322578e-17
15.8	1.2990069707206913e-18
16.0	1.966544601389937e-21
16.2	1.1906356814100924e-20
16.4	2.5291580269885283e-20
16.6	7.907519478313435e-22
16.8	7.239032331544244e-22
17.0	2.1781097528514247e-23
17.2	3.38661419659242e-24
17.4	2.599945807508308e-26
17.6	1.3434285395033617e-29
17.8	1.5683871960505126e-31
18.0	1.9560874407996155e-36
18.2	5.923618487783665e-37
18.4	1.5809967697281077e-39
18.6	3.198488963631465e-41
18.8	9.793165016063196e-42
19.0	1.3705779744642097e-43
19.2	4.1681163292315103e-44
19.4	4.393550528626172e-48
19.6	4.092804133195842e-49
19.8	1.1024238008940919e-49
20.0	2.5303444419354056e-50
20.2	2.361145391692952e-52
20.4	6.448648785016666e-60
20.6	1.679184248577802e-60
20.8	9.977783977364553e-63
21.0	8.84072828544875e-65
21.2	1.3358490691384944e-64
21.4	2.9825395135809614e-72
21.6	1.223495027227462e-69
21.8	3.3146270303271495e-71
22.0	1.673545708364979e-70
22.2	3.3218765683241242e-71
22.4	2.8798505947763136e-79
22.6	1.7972802512250234e-74
22.8	9.622778070684909e-77
23.0	5.965610410684585e-73
23.2	2.820482771470534e-76
23.4	1.146350693759772e-83
23.6	5.275577901334452e-76
23.8	2.443434355828237e-77
24.0	5.17709413360913e-75
24.2	3.684729885322555e-81
24.4	1.3544578213735437e-90
24.6	9.917066395711885e-84
24.8	2.141257880037525e-89
25.0	2.641951425666864e-83
25.2	2.2250269831469939e-94
25.4	1.743780172081228e-101
25.6	7.180990409176159e-90
25.8	4.004319329788463e-91
26.0	7.319739188645662e-87
26.2	1.2450985217445742e-103
26.4	5.630318351314828e-110
26.6	1.3511496571494197e-93
26.8	3.153041803172779e-97
27.0	2.172822464035978e-92
27.2	5.409455833187633e-120
27.4	1.0300792362996714e-107
27.6	1.5362448214744407e-98
27.8	1.4036094183866047e-97
28.0	1.586983620459321e-95
28.2	4.072567955128282e-127
28.4	7.66509959252895e-103
28.6	7.227496890193388e-97
28.8	2.426986795883134e-94
29.0	2.811918426468213e-95
29.2	4.25105776150172e-124
29.4	2.502063600950835e-99
29.6	1.3184581552771451e-96
29.8	2.302426896172563e-90
30.0	1.910452325208607e-94
30.2	6.819600774545077e-121
30.4	4.19210044087095e-95
30.6	2.9953395675257946e-94
30.8	1.565078726946756e-87
31.0	6.583065517642122e-95
31.2	1.4690044032127633e-114
31.4	4.452930375686912e-93
31.6	4.734264278418023e-92
31.8	4.2909326896913054e-86
32.0	2.0923264570944496e-97
32.2	1.2480422221927334e-107
32.4	8.662196333311435e-87
32.6	1.84749115478852e-83
32.8	2.8287101672577486e-79
33.0	2.8306738724965283e-91
33.2	6.940991938672144e-92
33.4	2.1187201693225388e-80
33.6	1.042669930062451e-75
33.8	1.1774471940202166e-73
34.0	8.228034344664208e-85
34.2	4.7457356628522773e-82
34.4	1.755407425363136e-77
34.6	1.764712870414014e-73
34.8	3.564905989616962e-73
35.0	3.007823291439785e-85
35.2	4.0917033288481384e-80
35.4	4.442941746386731e-76
35.6	2.2060860376413364e-74
35.8	1.2186625036120813e-73
36.0	3.258829116187456e-88
36.2	7.838163590523495e-79
36.4	2.8842589150095785e-79
36.6	2.394833389561587e-78
36.8	5.623066844999635e-80
37.0	1.110078232963923e-98
37.2	3.5098308780267685e-82
37.4	9.381861567619972e-82
37.6	3.366642083987734e-83
37.8	3.62577947630435e-88
38.0	2.6856842188593562e-105
38.2	1.8173272018855686e-84
38.4	2.3902596297115265e-84
38.6	2.4729770779954943e-85
38.8	2.5137446370611273e-90
39.0	1.1488551192820291e-105
39.2	9.83477087168671e-87
39.4	4.427821118722139e-87
39.6	3.5047718308768903e-84
39.8	7.49809993214921e-96
40.0	1.7257785343590832e-102
40.2	5.398137472571975e-88
40.4	1.6847996660999266e-91
40.6	1.8314236730572907e-86
40.8	3.5518336824884774e-102
41.0	1.3745440835527463e-99
41.2	5.908444196826037e-89
41.4	5.69401591670225e-92
41.6	1.4987712262000066e-86
41.8	4.0573589625051696e-106
42.0	4.1520418951888686e-91
42.2	4.233421769616867e-83
42.4	1.5354838026370996e-81
42.6	1.2094168884860993e-81
42.8	9.00087647849167e-102
43.0	9.962762422115989e-87
43.2	2.0483207779255303e-82
43.4	1.5616003557200658e-77
43.6	7.688505869293848e-79
43.8	4.4857512380679234e-96
44.0	6.06616191757205e-81
44.2	6.804553458234874e-79
44.4	1.5668315217810697e-76
44.6	5.7211156597793e-82
44.8	1.521950152046811e-100
45.0	6.127659736866633e-84
45.2	7.24729099358836e-86
45.4	1.2894487053433872e-82
45.6	2.977462887839266e-88
45.8	1.0182530133622944e-100
46.0	1.2406643522318961e-83
46.2	1.8430218283157486e-83
46.4	8.459295390719448e-84
46.6	1.1138316854318982e-96
46.8	2.0920044196342023e-96
47.0	7.430756352176392e-83
47.2	3.133152582905748e-83
47.4	1.2800447514089404e-83
47.6	2.4013188879506302e-96
47.8	7.099005011715204e-90
48.0	4.412352306508097e-77
48.2	1.4805638744466432e-78
48.4	3.0231916974235494e-83
48.6	5.780246438262055e-104
48.8	2.1662586673993055e-95
49.0	9.317933697467072e-87
49.2	9.379438004295316e-88
49.4	7.0857036932190346e-90
49.6	1.5562140654575162e-110
