0.0	9.063770190240837e-66
0.2	1.4034099092033767e-63
0.4	5.155879985764861e-62
0.6	2.3878146140898572e-60
0.8	1.5366599086902546e-59
1.0	5.763679964270732e-59
1.2	1.6230081506819106e-57
1.4	3.7641874723970483e-56
1.6	1.0801710333535016e-54
1.8	4.7687291835166907e-54
2.0	1.4035648850577708e-52
2.2	2.3541233931389536e-50
2.4	1.2538721510176035e-48
2.6	6.019801438800617e-48
2.8	2.651150344840941e-48
3.0	5.814634033599539e-47
3.2	6.518601728367774e-46
3.4	2.384267484385342e-44
3.6	1.7430042270194154e-43
3.8	3.9791082087458704e-43
4.0	6.673219869630167e-42
4.2	8.473372159549347e-41
4.4	4.70510555132175e-39
4.6	5.63754691702924e-38
4.8	9.997461688384715e-37
5.0	2.5342726034905886e-35
5.2	1.1517985921351209e-33
5.4	4.3371526437088757e-32
5.6	3.042434231690109e-31
5.8	5.777247804213994e-30
6.0	4.8237152142923224e-29
6.2	9.575341738920019e-28
6.4	8.329264453463009e-27
6.6	1.9947461877296523e-26
6.8	4.1774417179926495e-25
7.0	2.8764437540622603e-24
7.2	2.2138381398506266e-23
7.4	8.814517793127734e-23
7.6	2.2724504172264627e-22
7.8	9.011480490372254e-22
8.0	4.5668283989680385e-21
8.2	1.3307094603986908e-20
8.4	1.2143565733579375e-20
8.6	2.3193755751300294e-20
8.8	4.447843223767468e-20
9.0	2.4848175263108456e-19
9.2	7.291097757796051e-19
9.4	6.258469976644301e-19
9.6	1.4308896234978722e-18
9.8	5.107590219818575e-18
10.0	4.5267767754547253e-17
10.2	1.068637655459858e-16
10.4	1.0395133020097151e-16
10.6	5.758941863152305e-17
10.8	9.483458186921297e-17
11.0	1.2666058367904032e-16
11.2	3.383558071332619e-17
11.4	2.0128981310627336e-17
11.6	1.4318586612423743e-17
11.8	7.460298711515034e-17
12.0	1.8456174166566431e-16
12.2	9.48978165108395e-17
12.4	3.4073208840400674e-17
12.6	1.6507341807198475e-17
12.8	4.390866520873195e-17
13.0	3.2949886514284606e-17
13.2	7.767689690721815e-18
13.4	1.8511600417557567e-18
13.6	5.536666566767488e-19
13.8	2.682873498687759e-19
14.0	1.6688454109247378e-20
14.2	2.9662525089418365e-22
14.4	2.302461396171709e-24
14.6	2.29405010229606e-24
14.8	2.433550813661979e-24
15.0	3.5761911548241565e-25
15.2	4.558905347295201e-26
15.4	4.7714372433539514e-27
15.6	1.5268929276282644e-26
15.8	1.9946038448559145e-26
16.0	2.1711705084356967e-27
16.2	1.7954064022456108e-28
16.4	3.744252841397306e-29
16.6	1.0956021058618206e-28
16.8	6.226994741756508e-29
17.0	6.096213206859908e-30
17.2	4.469810703109732e-31
17.4	6.950942153423954e-32
17.6	4.097488724818715e-32
17.8	2.4357076813731442e-33
18.0	2.086441426127664e-34
18.2	2.1138224077566167e-35
18.4	9.600963992806306e-35
18.6	1.1947678639612773e-34
18.8	1.747070717024766e-35
19.0	6.592758188412238e-36
19.2	3.4454453201511354e-36
19.4	4.745182952786423e-35
19.6	7.03964586319684e-35
19.8	2.960658514703567e-35
20.0	1.7802906589109274e-35
20.2	1.8741952024724274e-35
20.4	6.401461745828931e-35
20.6	2.00806509373074e-35
20.8	3.5793838467214004e-36
21.0	9.68015083541031e-37
21.2	1.9830220954800826e-35
21.4	2.3604711948182914e-34
21.6	2.971672708453581e-34
21.8	2.1385057772515193e-34
22.0	1.2217614100511791e-34
22.2	2.1705249959161903e-33
22.4	8.555233455413776e-33
22.6	8.578747807557518e-33
22.8	3.8380344014980264e-32
23.0	1.830430419331177e-31
23.2	6.057215133603326e-31
23.4	3.738676614441832e-31
23.6	2.0002723303063422e-31
23.8	4.012954029248478e-31
24.0	6.104159708386966e-30
24.2	6.974111624470367e-29
24.4	1.6071620619853482e-28
24.6	4.886724493204148e-28
24.8	8.878542959530632e-28
25.0	5.936274469455438e-27
25.2	9.346959633145028e-27
25.4	2.482396909037203e-27
25.6	1.5432108557192273e-27
25.8	9.931350049777996e-28
26.0	1.1748287092460687e-27
26.2	2.505423443905199e-28
26.4	2.2821424217709074e-29
26.6	3.571065619984238e-30
26.8	3.235331569346861e-29
27.0	4.940670574999575e-28
27.2	1.9408075230780852e-27
27.4	3.721993503152766e-27
27.6	2.2846715763479773e-27
27.8	3.3024231757160535e-27
28.0	2.9810200798821798e-27
28.2	1.4060345970249767e-27
28.4	2.2125126445701705e-28
28.6	3.1539624556752417e-29
28.8	1.3794579137228725e-29
29.0	1.3946312182841539e-30
29.2	5.347271060192714e-32
29.4	1.7946581226229895e-33
29.6	7.025661221697941e-34
29.8	4.529037379883751e-34
30.0	5.673847120911007e-35
30.2	3.889900123613553e-36
30.4	2.7821990966175307e-37
30.6	1.4466827238065154e-37
30.8	6.016834036752418e-38
31.0	4.580217980526369e-39
31.2	1.2409736102561472e-39
31.4	5.005629874983526e-40
31.6	5.767649350392938e-40
31.8	1.1645763301221097e-40
32.0	3.554599719274475e-42
32.2	1.4377965179306404e-43
32.4	2.308846384828866e-43
32.6	8.19142122976904e-43
32.8	3.063932321563159e-43
33.0	5.408433840010869e-44
33.2	1.0392424225724167e-44
33.4	2.807680484748437e-43
33.6	2.968268618751731e-42
33.8	5.405568767826142e-42
34.0	2.504247066862407e-42
